,name,breed,gender,age,size,province,can_travel,urgent_adoption,needs_vet_care,is_vaccinated,is_dewormed,is_healthy,is_sterilized,is_identified,has_microchip,has_passport,good_with_children,good_with_cats,good_with_dogs,is_affectionate,is_hyperactive,is_fearful,is_sociable,is_calm,is_sedentary,description_1,description_2,img_url,info_url
10864,Totto,Cruce,Macho,6.0,Grande,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,True,False,False,Casi toda su vida en la perrera,"Totto, grandullón invisible q tiene el corazón enorme. Tiene unos 6 años. No sabemos si es compatible con gatos pq no lo hemos probado, pero es Suuuperbueno, equilibrado, se lleva bien con los perros, tranquilo, educado, sociable, cariñoso...q más se le puede pedir a un perro???? Pues nada, nadie se fija en él. Quizás no es el perro más guapo, pero desde luego es el perro más adoptable del mundo. Pues nada, nadie se fija en él y lleva casi toda su vida en la perrera. Nos tiene a todos los voluntarios enamorados por si carácter bonachón y afable...",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20250328-181905-67e71d1fc1a1c640223517.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/totto+/10864
1087,Inca,Mestiza,Hembra,11.0,Mediano,Valencia,True,False,False,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,,"Inca es una perra mayor y tranquila, muy cariñosa y sin ninguna vergüenza cuando te tiene confianza. No se corta en saltar encima de ti y llenarte de besos. Con otros perros se lleva bien en general, aunque con perros que no conoce a veces es un poco dominante, pero nada que ir con un poquito de cuidado y hacer una buena presentación no vaya a solventar. Está en Valencia pero puede viajar. Se entrega en adopción con vacunas al día, chip, pasaporte y esterilizada, yendo estos gastos (reducidos) a cargo del adoptante. Nota: por favor, revisad vuestra bandeja de correo no deseado los días siguientes a contactarnos, a veces nuestros correos se van ahí y no los véis...",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/uploads-2f51d7b8ab-286a-4b35-8dd0-f6dfe3f3a76b-2finca2-664b711942789071377098.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valencia/perro/hembra/inca/1087
10873,Amira,Cruce,Hembra,3.0,Mediano,Madrid,False,False,False,True,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,"Me contaron que me encontraron dando vueltas por las calles de Sevilla, me había metido en la cochera de una casa. La señora que vivía en la casa hizo una publicación pidiendo ayuda por mi porque me querían llevar los de Seprona, seguramente a alguna perrera. Por suerte, una persona de la protectora Patitas Perrigatunas, vio la publicación y me trajeron a Madrid.","Fecha nacimiento: 01-02-2022 Raza: Cruce Peso: 20 kilos Tamaño: Mediano Caracter: Buena, cariñosa, bien con personas y perros, no testado con gatos Castrado: No Vacunas: Todas al día",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2024-12-19-at-13-35-47-2-67e7f1aea15f8665823333.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/amira/10873
1089,Chispa,Podenco cruce,Hembra,15.0,Pequeño,Lugo,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,"Hola a todos, me llamo don Andrés, lo de don es porque soy un abuelete, tengo 16 años y vivo en la protectora desde mayo de 2019, no puedo contarte nada de mi vida porque no puedo hablar, pero mis ojos te cuentan que lo paso muy mal en la prote, hace frío y yo soy muy mayor para dormir en el suelo. No tengo una camita ni una familia que me dé amor, tengo miedo de morir sin saber lo que es un hogar, te gustaría darme una oportunidad?",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/09bab443-7abd-4357-a642-32f7d907b6bf-66802b3db59d2879530156.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/lugo/perro/hembra/chispa+/1089
10909,Tana,Galgo,Hembra,2.0,Mediano,Toledo,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,False,Entregada por su galguero junto a Caroline y Paloma,,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-8958-67e9b8ecc6555823510938.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/hembra/tana+/10909
10924,Velez,Mestizo,Macho,5.0,Grande,Toledo,False,False,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,Su dueña nos lo dejo para un par de meses por una situación difícil y nunca mas regreso ni a visitarlo ni a por el.,"Velez es un perro de tamaño grande pero con un corazon aun mas grande, es noble, obediente, se lleva bien con todos los perros y animales, es muy cariñoso y tranquilo.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20240731-121512-67eab2c811cd2124270720.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/macho/velez/10924
10928,Lorín,Mestizo,Hembra,1.0,Mediano,Murcia,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,"Lorin llegó hace 10 días a la protectora con su hermana Trisha, ambas con mucho miedo, necesita el calor y la confianza de un hogar, y sentirse querida de nuevo",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/457babac-e1eb-4004-83ac-5933ae5c3de7-67eafa6f885b7674452093.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/hembra/lor%C3%ADn/10928
10929,Trisha,Mestizo,Hembra,1.0,Mediano,Murcia,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,"Trisha llego con su hermana Lorín hace 10 días a la protectora, tienen mucho miedo, sus ojos solo piden que las salven de la jaula. Está esperando el momento que una familia la elija para siempre",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/506b3894-8234-47ba-8c6d-c95c7ad8e74e-67eafc4a36e04099295008.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/murcia/perro/hembra/trisha/10929
10943,"MYMA, LIAN, SUSO",MESTIZO,Hembra,2.0,Grande,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,"Rescatamos lo que quedaba de esta familia de una muerte segura, se querían deshacer de ellos fuese como fuese, de hecho, el resto de los hermanos desaparecieron. MYMA la mamá tendrá unos dos añitos, es más buena que el pan y cuida de sus cachorros como toda una madraza; llegó en los huesos, casi no tenía leche en las mamas, pero dejaba mamar a sus peques como si la tuviese con el fin de calmarlos, era una imagen realmente estremecedora y tierna a la vez. Nos dejó cuidarla, alimentarla y mimarla desde que la recogimos mientras veía como dábamos de comer a sus cachorros. Con muchos cuidados y buenos calditos, conseguimos que volviese a tener leche para los bebes. Ahora están todos recuperados y da gusto verlos. LIAN (el cachorro blanco y negro) y SUSO (el cachorro beige) son dos bolitas peluchonas para comérselas, ambos machos. Pensamos q nacieron sobre primeros de diciembre del 2024, apenas tienen 4 meses y aunque son cruces de mastín, se van a quedar a medio camino de tamaño. La mama es mediana para ser una mastincita. Como podéis imaginar, les buscamos hogares donde todo esto que les ha pasado, ni siquiera lo puedan recordar, hogares que les den todo el cariño que se merecen y que cuiden de ellos mientras vivan.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/port-mima-67ebb7e7053a0583781824.png,"https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/myma,+lian,+suso+/10943"
10944,SAMES,MESTIZO,Macho,1.0,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,"SAMES acaba de hacer 1 añito, ha nacido en abril 2024, es un jovenzuelo explorador que todo le llama la atención. Muy sociable con humanos y perros. Tranquilo en casa y curioso en la calle, quiere conocerlo todo. Un perro con un carácter maravilloso. Tamaño mediano. Buscamos una familia que quiera compartir con él la vida mientras viva, ¡no se arrepentirá!",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prt-67ebb88879a3a598866927.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/sames+/10944
10945,DARKA,CRUCE LABRADOR,Hembra,0.17,Mediano,Madrid,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,"DARKA: un añito recién cumplido (nacida marzo 2024), es una preciosa mestiza de labrador de unos 15Kg aprox. Juguetona, simpática, cariñosa y con carácter. Es un libro en blanco…hay que enseñarla el mundo y educarla, tiene muchísimas ganas de aprender. Siempre esta alegre y dispuesta a salir corriendo, solo quiere jugar y que la tires la pelota. Si quieres un perro listo, muy listo, activo y al que le puedas dar grandes paseos, aquí esta ella, esperando compartir el resto de su vida contigo.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/ascan2025-20154-67ebb93c0ab9a482191906.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/darka+/10945
10947,BOMBON,MESTIZO,Macho,0.92,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,"Bombón es un simpático cachorro de 8 meses, nacido en julio 2024, pensamos que cruce de Breton y Cocker, de tamaño mediano, unos 15kg de adulto, que esta deseando corretear y que jueguen con él. Le encantan los niños y jugar con ellos, sociable con otros perros. Esta en un momento idóneo para poder educarle. ¡Es un verdadero Bomboncito! Buscamos una familia responsable para el resto de su vida.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prtd-67ebc8ac1e5da314105367.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/bombon+/10947
10949,ABBY,MESTIZO,Hembra,0.67,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,"ABBY, cachorrita de 6 meses, nacida en octubre 2024, va a ser de tamaño mediano. Es una perrita tímida pero alegre, muy acostumbrada a estar con perros y cariñosa con los humanos cuando va conociendo, necesita ser un poquito mas adulta para coger un poquito más de confianza en sí misma. Es una mesticita, creemos que puede llevar algo de galguita. ¡Un solete de perrita!",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prtd-67ebc9f547bb9787581935.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/abby+/10949
10951,NILO,MESTIZO,Macho,0.83,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,"NILO es un cachorro de 7 meses, nacido en agosto 2024, seguramente cruce de Pinscher y Podenco, de unos 10/12 kg, muy simpático, pero algo asustadizo al principio, se nota que ha tenido que vivir en la calle. Es un perro muy noblote, incapaz de tener un mal gesto ni con personas ni con animales y será el mejor compañero del mundo para cualquier familia que quiera un amigo para siempre.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prt-67ebca77c55f8984569462.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/nilo+/10951
10954,DAYA,BOXER,Hembra,1.0,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,"DAYA: ¿se puede ser más bonita que esta perra??, aunque también es cierto que… ¿se puede tener más fuerza? 😊. Tiene 15 meses, nació en noviembre de 2023, es un cruce de Boxer tremenda de amor, energía y cariño. Con las personas y los niños…pura mantequilla, pero con los perros no se lleva muy bien, más bien es que no la han enseñado como comportarse con ellos y es muy brutota para presentarse, necesita que se la enseñe como hacerlo, con paciencia y experiencia. Necesitamos una familia para el resto de su vida, que conozca el carácter de estos perros y pueda entenderla y enseñarla. Es un verdadero amor de perra y super espectacular de bonita. ¡Más dulce no se puede ser!",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prt-67ebcb8b96c4e506495926.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/daya+/10954
10956,TWINGO,Desconocida,Macho,2.0,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,"TWINGO: ¡este perrillo es bueno donde los haya! Aún no tiene un año y medio (nacido en enero 2024) y al pobre ya le han abandonado. Se nota que ha vivido en una casa porque está muy educado pero muy tristón en el albergue. Le encanta pasear y que le hagan mimos, es sociable con personas y animales, obediente y muy inteligente. Magnifico compañero como primer perro, es muy fácil de entender. De tamaño mediano. Espera ese hogar con quien compartir el resto de su vida.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prt-67ebcc0f0a1c4403939612.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/twingo+/10956
10970,Akyra,Pastor Aleman,Hembra,7.0,Mediano,Vizcaya,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,"Su dueña falleció y Akyra no tenía a nadie actualmente está en el centro de recogida de animales de Urduliz, está acostumbrada vivir en un piso",Es muy buena,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2025-03-31-at-17-09-50-67ec6624614f0254634628.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/vizcaya/perro/hembra/akyra/10970
10972,Zendaya,Cruzado PPP,Hembra,3.0,Mediano,Jaén,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,"El viernes pasado os presentamos a Zendaya, una perrita de un añito que fue abandonada en las calles de nuestra ciudad. Muchas personas nos dieron el aviso de que la veían cruzando la carretera, buscando comida entre contenedores, intentando refugiarse de la lluvia pero nunca conseguíamos verla. ⁣ ⁣ Por suerte el viernes nos dieron el aviso y unas chicas la mantuvieron en el sitio hasta que llegamos para recogerla. 𝗭𝗘𝗡𝗗𝗔𝗬𝗔 es una perra increíblemente buena, se lleva genial con todo tipo de perros, es cariñosa con la gente, super buena con los niños... ⁣ ⁣ Pesa 30kg y nos gustaría encontrar un hogar para ella muy pronto. ¿Por qué? Zendaya ha tenido que vivir en una casa y aunque disfruta del tiempo que pasa en la residencia, solo busca el irse de allí, seguramente porque echa de menos el calor de un hogar",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/imagen-de-whatsapp-2025-05-20-a-las-16-25-17-5c833d9d-682c93721dd12426233518.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/ja%C3%A9n/perro/hembra/zendaya+/10972
11011,SIRIO,Europeo Común,Macho,2.0,Enano,Córdoba,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,"*SIRIO* El pequeño Sirio fue dejado por sus dueños en una colonia, además de crueles, poco inteligentes, ya que dejar un gato casero en una colonia es condenarlo a muerte, Sirio estaba lleno de heridas, y muy delgadito. Es un amor de gato, bueno, tranquilo, cariñoso. Buscamos una adopción responsable para él. Si estás interesad@, pregúntanos sin compromiso Sexo: Macho Raza: Europeo Edad: 23 de Agosto 2022 Carácter: Super cariñoso, solo quiere mimos y que estés con él. Si quieres adoptarlo, acogerla o apadrinarlo, escribe al correo de dejanhuella@gmail.com o contáctanos a través de los teléfonos: 608536979 o 633261787 Se encuentra en Montilla (Córdoba), pero se envía a cualquier provincia de España siempre y cuando llegue el transporte.","Sexo: Macho Raza: Europeo Edad: 23 de Agosto 2022 Carácter: Super cariñoso, solo quiere mimos y que estés con él.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20250427-wa0034-680e039d30481566353992.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/macho/sirio+/11011
